,Location,Building Model,Overlay District,Improvements,Land,Total
12423,WOODLAND RD (BEDFORD), ,,,86.66666666666667,86.66666666666667
496,21 BARBERRY RD, ,,0.0,82.75862068965517,60.0
12398,WOODLAND RD (BEDFORD), ,,,87.09677419354838,87.09677419354838
2375,CONCORD AVE, ,VO,,5.172413793103448,5.172413793103448
7411,594 MARRETT RD #15,Com Condo,,10.16949152542373,,10.16949152542373
8371,10 MUZZEY ST #16,Com Condo,MFO,0.0,,0.0
7270,MARRETT RD, ,,,4.761904761904762,4.761904761904762
2224,16 CLARKE ST #1,Com Condo,,-8.0,,-8.0
7401,594 MARRETT RD #1,Com Condo,,9.375,,9.375
7378,594 MARRETT RD #3,Com Condo,,9.375,,9.375
2235,16 CLARKE ST #4,Com Condo,,-8.860759493670885,,-8.860759493670885
8075,9 MERIAM ST #24,Com Condo,,0.0,,0.0
8030,9 MERIAM ST #3,Com Condo,,0.0,,0.0
750,33 BEDFORD ST #8,Com Condo,,0.0,,0.0
4596,GRANDVIEW AVE, ,,,9.375,9.375
8695,OPI CIR, ,,,9.375,9.375
7514,MASSACHUSETTS AVE, ,,,-82.05128205128204,-82.05128205128204
7374,594 MARRETT RD #4,Com Condo,,10.0,,10.0
8073,9 MERIAM ST #12,Com Condo,,0.0,,0.0
7379,594 MARRETT RD #7,Com Condo,,9.58904109589041,,9.58904109589041
8059,9 MERIAM ST #17,Com Condo,,0.0,,0.0
6864,394 LOWELL ST #10,Com Condo,,0.0,,0.0
859,314 BEDFORD ST #4,Residential,,,,
12232,WOBURN ST, ,,,10.95890410958904,10.95890410958904
12390,WOODLAND RD (BEDFORD), ,,,-37.121212121212125,-37.121212121212125
11535,365 WALTHAM ST #2,Com Condo,VO,0.0,,0.0
3982,FESSENDEN WAY, ,,,9.375,9.375
7380,594 MARRETT RD #14,Com Condo,,9.411764705882353,,9.411764705882353
9055,PELHAM RD, ,,,-89.17345750873108,-89.17345750873108
5112,HARTWELL AVE, ,,,8.974358974358974,8.974358974358974
8025,9 MERIAM ST #1,Com Condo,,0.0,,0.0
8082,9 MERIAM ST #25,Com Condo,,0.0,,0.0
7386,594 MARRETT RD #12,Com Condo,,10.465116279069768,,10.465116279069768
7392,594 MARRETT RD #19,Com Condo,,10.344827586206897,,10.344827586206897
7391,594 MARRETT RD #9,Com Condo,,10.227272727272728,,10.227272727272728
6854,394 LOWELL ST #18,Com Condo,,0.0,,0.0
7399,594 MARRETT RD #22,Com Condo,,10.112359550561797,,10.112359550561797
2239,16 CLARKE ST #13,Com Condo,,-8.333333333333332,,-8.333333333333332
9814,ROWLAND AVE, ,,0.0,10.714285714285714,10.588235294117647
708,76 BEDFORD ST #39,Com Condo,,0.0,,0.0
7526,MASSACHUSETTS AVE, ,,,10.465116279069768,10.465116279069768
723,76 BEDFORD ST #35,Com Condo,,0.0,,0.0
700,76 BEDFORD ST #31,Com Condo,,0.0,,0.0
6364,LINCOLN ST, ,,,2.9702970297029703,2.9702970297029703
8029,9 MERIAM ST #10,Com Condo,,0.0,,0.0
8174,1 MILITIA DR #101,Com Condo,,0.0,,0.0
1829,CAMBRIDGE/CONCORD, ,,,2.941176470588235,2.941176470588235
6858,394 LOWELL ST #12,Com Condo,,0.0,,0.0
2842,DEPOT SQ, ,,,9.89010989010989,9.89010989010989
6365,LINCOLN ST, ,,,9.782608695652174,9.782608695652174
736,33 BEDFORD ST #19B,Com Condo,,0.0,,0.0
4583,GRANDVIEW AVE, ,,,9.67741935483871,9.67741935483871
2236,16 CLARKE ST #23,Com Condo,,-7.936507936507936,,-7.936507936507936
810,76 BEDFORD ST #18,Com Condo,,0.0,,0.0
2240,16 CLARKE ST #5,Com Condo,,-8.461538461538462,,-8.461538461538462
690,33 BEDFORD ST #18,Com Condo,,0.0,,0.0
784,76 BEDFORD ST #19,Com Condo,,0.0,,0.0
795,76 BEDFORD ST #17,Com Condo,,0.0,,0.0
8364,10 MUZZEY ST #4A,Com Condo,,2.631578947368421,,2.631578947368421
2231,16 CLARKE ST #21,Com Condo,,-8.333333333333332,,-8.333333333333332
6838,394 LOWELL ST #4,Com Condo,,0.0,,0.0
4341,FOTTLER AVE, ,,,9.900990099009901,9.900990099009901
7661,850 MASSACHUSETTS AVE,Com Condo,,1.7391304347826086,,1.7391304347826086
8071,9 MERIAM ST #26,Com Condo,,0.0,,0.0
9109,PHILEMON ST, ,,,10.891089108910892,10.891089108910892
4585,GRANDVIEW AVE, ,,,9.803921568627452,9.803921568627452
7670,854 MASSACHUSETTS AVE,Com Condo,,2.564102564102564,,2.564102564102564
8068,9 MERIAM ST #18,Com Condo,,0.0,,0.0
738,30 BEDFORD ST, ,,,9.70873786407767,9.70873786407767
2229,16 CLARKE ST #11,Com Condo,,-8.088235294117647,,-8.088235294117647
7675,852 MASSACHUSETTS AVE,Com Condo,,2.5423728813559325,,2.5423728813559325
7404,594 MARRETT RD #13,Com Condo,,10.526315789473683,,10.526315789473683
3739,ESTABROOK RD, ,,,9.523809523809524,9.523809523809524
767,76 BEDFORD ST #11,Com Condo,,0.0,,0.0
6859,394 LOWELL ST #17,Com Condo,,0.0,,0.0
8084,9 MERIAM ST #16,Com Condo,,0.0,,0.0
10505,SPRING ST, ,,,10.2803738317757,10.2803738317757
3740,ESTABROOK RD, ,,,10.377358490566039,10.377358490566039
11391,1 WALLIS CT #4,Com Condo,,0.0,,0.0
693,76 BEDFORD ST #33,Com Condo,,0.0,,0.0
727,74 BEDFORD ST #4A,Com Condo,,0.0,,0.0
4492,GLEASON RD, ,,,10.091743119266056,10.091743119266056
649,BEDFORD ST, ,,,10.0,10.0
8408,MYRTLE ST, ,,,10.0,10.0
2233,16 CLARKE ST #16,Com Condo,,-8.21917808219178,,-8.21917808219178
11530,365 WALTHAM ST #1,Com Condo,VO,0.0,,0.0
6847,394 LOWELL ST #16,Com Condo,,0.0,,0.0
5278,HAZEL RD, ,,,10.909090909090908,10.909090909090908
5741,JAMES ST, ,,,9.90990990990991,9.90990990990991
461,BANKS AVE, ,,,9.821428571428571,9.821428571428571
6844,394 LOWELL ST #15,Com Condo,,0.0,,0.0
3322,EDNA ST, ,,,9.821428571428571,9.821428571428571
8088,9 MERIAM ST #6,Com Condo,,0.0,,0.0
5280,HAZEL RD, ,,,9.821428571428571,9.821428571428571
8027,9 MERIAM ST #4,Com Condo,,0.0,,0.0
3804,FAIR OAKS TER, ,,,9.821428571428571,9.821428571428571
6363,LINCOLN ST, ,,,9.821428571428571,9.821428571428571
3956,FERN ST, ,,,10.714285714285714,10.714285714285714
2840,DENVER ST, ,,,9.734513274336283,9.734513274336283
725,74 BEDFORD ST #6A,Com Condo,,0.0,,0.0
4613,GRANT PL, ,,,9.649122807017543,9.649122807017543
3807,FAIR OAKS TER, ,,,9.649122807017543,9.649122807017543
7385,594 MARRETT RD #16,Com Condo,,10.317460317460316,,10.317460317460316
8706,OUTLOOK DR, ,,,9.482758620689655,9.482758620689655
6869,394 LOWELL ST #8,Com Condo,,0.0,,0.0
7507,MASSACHUSETTS AVE, ,,,528.3333333333334,545.8333333333333
689,76 BEDFORD ST #32,Com Condo,,0.0,,0.0
2234,16 CLARKE ST #15,Com Condo,,-8.38709677419355,,-8.38709677419355
721,76 BEDFORD ST #30,Com Condo,,0.0,,0.0
1871,CARMEL CIR, ,,,10.256410256410255,10.256410256410255
2182,5 CIDER MILL LN, ,,,9.322033898305085,9.322033898305085
8067,9 MERIAM ST #5,Com Condo,,0.0,,0.0
8384,20 MUZZEY ST #3,Com Condo,,0.0,,0.0
825,181 BEDFORD ST #4,Com Condo,,0.0,,0.0
6367,LINCOLN ST, ,,,2.1739130434782608,2.1739130434782608
9580,REVERE ST, ,,,10.0,10.0
11820,WELLINGTON LN AVE, ,,,8.94308943089431,8.94308943089431
6860,394 LOWELL ST #7,Com Condo,,0.0,,0.0
7204,MARRETT RD, ,,,8.870967741935484,8.870967741935484
7381,594 MARRETT RD #2,Com Condo,,9.62962962962963,,9.62962962962963
7683,844 MASSACHUSETTS AVE,Com Condo,,2.142857142857143,,2.142857142857143
7826,1475 MASSACHUSETTS AVE #224,Res Condo,,0.0,,0.0
9454,10 RANGEWAY, ,,,9.75609756097561,9.75609756097561
6872,394 LOWELL ST #5,Com Condo,,0.0,,0.0
8037,9 MERIAM ST #23,Com Condo,,0.0,,0.0
705,76 BEDFORD ST #20,Com Condo,,0.0,,0.0
6840,394 LOWELL ST #2,Com Condo,,0.0,,0.0
5743,JAMES ST, ,,,9.67741935483871,9.67741935483871
11390,1 WALLIS CT #3,Com Condo,,0.0,,0.0
6842,394 LOWELL ST #14,Com Condo,,0.0,,0.0
4199,FOLLEN RD, ,,,10.4,10.4
763,76 BEDFORD ST #13,Com Condo,,0.0,,0.0
8104,MIDDLE ST, ,,,9.523809523809524,9.523809523809524
9904,SANDERSON RD, ,,,10.317460317460316,10.317460317460316
2703,CURVE ST, ,,,10.317460317460316,10.317460317460316
10267,SKYVIEW RD, ,,,10.317460317460316,10.317460317460316
9452,RANGEWAY, ,,,9.448818897637794,9.448818897637794
5947,KENDALL RD, ,,,10.236220472440944,10.236220472440944
3091,DUNHAM ST, ,,,10.236220472440944,10.236220472440944
8689,OLD SHADE ST, ,,,9.375,9.375
6846,394 LOWELL ST #19,Com Condo,,0.0,,0.0
7829,1475 MASSACHUSETTS AVE #347,Res Condo,,0.0,,0.0
803,175 BEDFORD ST #7,Com Condo,,0.0,,0.0
7676,846 MASSACHUSETTS AVE,Com Condo,,2.054794520547945,,2.054794520547945
722,76 BEDFORD ST #40,Com Condo,,0.0,,0.0
7822,1475 MASSACHUSETTS AVE #346,Res Condo,,0.0,,0.0
8284,MORELAND AVE, ,,,10.852713178294573,10.852713178294573
739,76 BEDFORD ST #37,Com Condo,,0.0,,0.0
761,76 BEDFORD ST #29,Com Condo,,0.0,,0.0
6856,394 LOWELL ST #9,Commercial,,0.0,,0.0
546,BARTLETT AVE, ,,,0.0,0.0
832,175 BEDFORD ST #8,Com Condo,,0.0,,0.0
5286,13 HAZEL RD, ,,,9.848484848484848,9.848484848484848
2172,CHURCHILL LN, ,,,10.526315789473683,10.526315789473683
724,74 BEDFORD ST #5A,Com Condo,,0.0,,0.0
5282,HAZEL RD, ,,,10.44776119402985,10.44776119402985
8079,9 MERIAM ST #14,Com Condo,,0.0,,0.0
7828,1475 MASSACHUSETTS AVE #349,Res Condo,,0.0,,0.0
7839,1475 MASSACHUSETTS AVE #358,Res Condo,,0.0,,0.0
6866,394 LOWELL ST #13,Com Condo,,0.0,,0.0
6871,394 LOWELL ST #11,Com Condo,,0.0,,0.0
10647,SUMMIT RD, ,,,10.218978102189782,10.218978102189782
1051,BENNINGTON RD, ,,,10.218978102189782,10.218978102189782
6848,394 LOWELL ST #3,Com Condo,,0.0,,0.0
819,175 BEDFORD ST #6,Com Condo,,0.0,,0.0
7400,594 MARRETT RD #10,Com Condo,,9.933774834437086,,9.933774834437086
8083,9 MERIAM ST #15,Com Condo,,0.0,,0.0
682,33 BEDFORD ST #5,Com Condo,,0.0,,0.0
845,175 BEDFORD ST #5,Com Condo,,0.0,,0.0
822,175 BEDFORD ST #11,Com Condo,,0.0,,0.0
1760,BUSHNELL DR, ,,,10.0,10.0
7402,594 MARRETT RD #21,Com Condo,,9.803921568627452,,9.803921568627452
7804,1475 MASSACHUSETTS AVE #226,Res Condo,,0.0,,0.0
12587,YOUNG ST, ,,,9.929078014184398,9.929078014184398
7832,1475 MASSACHUSETTS AVE #339,Res Condo,,0.0,,0.0
713,33 BEDFORD ST #15,Com Condo,,0.0,,0.0
922,350 BEDFORD ST, ,,,9.859154929577464,9.859154929577464
706,76 BEDFORD ST #34,Com Condo,,0.0,,0.0
12389,WOODLAND RD (BEDFORD), ,,,87.5,87.5
712,35 BEDFORD ST #31,Com Condo,,0.0,,0.0
6843,394 LOWELL ST #1,Com Condo,,0.0,,0.0
753,76 BEDFORD ST #23,Com Condo,,0.0,,0.0
5107,HARTWELL AVE, ,,,9.333333333333334,9.333333333333334
5870,10 JUDGES RD,Res Condo,,0.0,,0.0
5874,15 JUDGES RD,Res Condo,,0.0,,0.0
789,175 BEDFORD ST #14,Com Condo,,0.0,,0.0
717,76 BEDFORD ST #36,Com Condo,,0.0,,0.0
7413,594 MARRETT RD #20,Com Condo,,9.696969696969697,,9.696969696969697
7681,848 MASSACHUSETTS AVE,Com Condo,,2.3529411764705883,,2.3529411764705883
5318,21 HIBBERT ST,Residential,,-7.5,9.89010989010989,1.7543859649122806
740,76 BEDFORD ST #38,Com Condo,,0.0,,0.0
8528,12 NORTH ST,Residential,,,9.523809523809524,0.0
841,76 BEDFORD ST #10,Com Condo,,0.0,,0.0
8385,10 MUZZEY ST #2,Com Condo,MFO,2.2988505747126435,,2.2988505747126435
805,76 BEDFORD ST #16,Com Condo,,0.0,,0.0
5137,HARTWELL AVE, ,,,8.974358974358974,8.974358974358974
779,76 BEDFORD ST #15,Com Condo,,0.0,,0.0
751,76 BEDFORD ST #21,Com Condo,,0.0,,0.0
7805,1475 MASSACHUSETTS AVE #221,Res Condo,,0.0,,0.0
12083,WINTER ST, ,,,9.67741935483871,9.67741935483871
8389,10 MUZZEY ST #7,Com Condo,MFO,2.857142857142857,,2.857142857142857
10161,SHERBURNE RD S, ,,,8.75,8.75
10114,SHERBURNE RD S, ,,,8.75,8.75
695,35 BEDFORD ST #24,Com Condo,,0.0,,0.0
8353,10 MUZZEY ST #3,Com Condo,MFO,2.247191011235955,,2.247191011235955
5877,1 JUDGES RD,Res Condo,,0.0,,0.0
8085,9 MERIAM ST #22,Com Condo,,0.0,,0.0
8228,MOON HILL RD, ,,0.0,8.860759493670885,8.641975308641975
686,33 BEDFORD ST #16,Com Condo,,0.0,,0.0
734,33 BEDFORD ST #6,Com Condo,,0.0,,0.0
8034,9 MERIAM ST #28,Com Condo,,0.0,,0.0
8393,10 MUZZEY ST #8,Com Condo,MFO,2.197802197802198,,2.197802197802198
7679,856 MASSACHUSETTS AVE,Com Condo,,2.73224043715847,,2.73224043715847
2246,16 CLARKE ST #22,Com Condo,,-8.450704225352112,,-8.450704225352112
11719,WEBB ST, ,,,8.284023668639055,8.284023668639055
688,33 BEDFORD ST #1,Com Condo,,0.0,,0.0
834,175 BEDFORD ST #9,Com Condo,,0.0,,0.0
758,76 BEDFORD ST #26,Com Condo,,0.0,,0.0
755,76 BEDFORD ST #28,Com Condo,,0.0,,0.0
737,33 BEDFORD ST #2,Com Condo,,0.0,,0.0
2237,16 CLARKE ST #14,Com Condo,,-8.256880733944955,,-8.256880733944955
747,33 BEDFORD ST #12,Com Condo,,0.0,,0.0
7073,2 MANOR TER #250,Res Condo,,1.5125379894626911,,1.5125379894626911
5910,5 KEELER FARM WAY,Residential,,11.188811188811188,-76.55172413793103,-32.98611111111111
746,33 BEDFORD ST #10,Com Condo,,0.0,,0.0
5880,16 JUDGES RD,Res Condo,,0.0,,0.0
5879,12 JUDGES RD,Res Condo,,0.0,,0.0
6850,394 LOWELL ST #6,Com Condo,,0.0,,0.0
3142,EARL ST, ,,,10.059171597633137,10.059171597633137
2379,CONCORD AVE, ,VO,,0.0,0.0
696,35 BEDFORD ST #34,Com Condo,,0.0,,0.0
7553,MASSACHUSETTS AVE, ,,,9.941520467836257,9.941520467836257
683,35 BEDFORD ST #26,Com Condo,,0.0,,0.0
8390,10 MUZZEY ST #10,Com Condo,MFO,0.0,,0.0
672,33 BEDFORD ST #4,Com Condo,,0.0,,0.0
745,33 BEDFORD ST #14,Com Condo,,0.0,,0.0
769,76 BEDFORD ST #12,Com Condo,,0.0,,0.0
8175,1 MILITIA DR #203,Com Condo,,0.0,,0.0
2232,16 CLARKE ST #12,Com Condo,,-8.15450643776824,,-8.15450643776824
11460,48 WALTHAM ST,Com Condo,,4.225352112676056,,4.225352112676056
7057,2 MANOR TER #217,Res Condo,,1.512144205340097,,1.512144205340097
9111,32 PHILEMON ST,Residential,,11.235955056179774,10.869565217391305,11.049723756906078
756,76 BEDFORD ST #25,Com Condo,,0.0,,0.0
11482,50 WALTHAM ST #107,Res Condo,,1.5126549537294274,,1.5126549537294274
8256,24 MOON HILL RD, ,,0.0,9.94475138121547,9.89010989010989
8026,9 MERIAM ST #2,Com Condo,,0.0,,0.0
7060,2 MANOR TER #238,Res Condo,,1.512639867384998,,1.512639867384998
7067,2 MANOR TER #221,Res Condo,,1.512639867384998,,1.512639867384998
7071,2 MANOR TER #233,Res Condo,,1.512639867384998,,1.512639867384998
7092,2 MANOR TER #206,Res Condo,,1.512639867384998,,1.512639867384998
829,76 BEDFORD ST #14,Com Condo,,0.0,,0.0
7484,23R MASON ST, ,,0.0,10.465116279069768,9.574468085106384
677,35 BEDFORD ST #30,Com Condo,,0.0,,0.0
752,76 BEDFORD ST #22,Com Condo,,0.0,,0.0
7833,1475 MASSACHUSETTS AVE #356,Res Condo,,0.0,,0.0
684,33 BEDFORD ST #20,Com Condo,,0.0,,0.0
792,175 BEDFORD ST #10,Com Condo,,0.0,,0.0
2616,1  COURTYARD PL,Res Condo,,1.512506380806534,,1.512506380806534
694,33 BEDFORD ST #13,Com Condo,,0.0,,0.0
12392,WOODLAND RD (BEDFORD),Industrial,,340.0,-59.2964824120603,-6.986899563318777
748,33 BEDFORD ST #19A,Com Condo,,0.0,,0.0
4131,31 FLETCHER AVE #2,Res Condo,,1.5128486446768463,,1.5128486446768463
3574,85 EMERSON GARDENS RD,Res Condo,,,,
679,35 BEDFORD ST #33,Com Condo,,0.0,,0.0
5872,14 JUDGES RD,Res Condo,,1.5124231242312425,,1.5124231242312425
1835,CAMBRIDGE/CONCORD, ,,,-70.16029593094945,-70.16029593094945
8092,9 MERIAM ST #11,Com Condo,,0.0,,0.0
11457,50 WALTHAM ST #308,Res Condo,,1.512440617315506,,1.512440617315506
11506,50 WALTHAM ST #210,Res Condo,,1.512440617315506,,1.512440617315506
5882,7 JUDGES RD,Res Condo,,1.479260081604406,,1.479260081604406
8391,20 MUZZEY ST #2,Com Condo,,0.0,,0.0
743,35 BEDFORD ST #22,Com Condo,,0.0,,0.0
8032,9 MERIAM ST #21,Com Condo,,0.0,,0.0
687,35 BEDFORD ST #37,Com Condo,,0.0,,0.0
8370,10 MUZZEY ST #9,Com Condo,MFO,2.5423728813559325,,2.5423728813559325
685,33 BEDFORD ST #3,Com Condo,,0.0,,0.0
742,33 BEDFORD ST #11,Com Condo,,0.0,,0.0
5881,4 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5868,3 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5875,5 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5871,8 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5869,6 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5867,2 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
5878,11 JUDGES RD,Res Condo,,1.5124391811254934,,1.5124391811254934
710,35 BEDFORD ST #27,Com Condo,,0.0,,0.0
8367,10 MUZZEY ST #6,Com Condo,MFO,2.0491803278688523,,2.0491803278688523
2620,9 COURTYARD PL,Res Condo,,1.5124753104638229,,1.5124753104638229
2622,3  COURTYARD PL,Res Condo,,1.5124753104638229,,1.5124753104638229
7838,1475 MASSACHUSETTS AVE #357,Res Condo,,19.07514450867052,,19.07514450867052
699,74 BEDFORD ST #3A,Com Condo,,2.459016393442623,,2.459016393442623
7808,1475 MASSACHUSETTS AVE #225,Res Condo,,18.96551724137931,,18.96551724137931
719,35 BEDFORD ST #40,Com Condo,,0.0,,0.0
2639,31 COURTYARD PL,Res Condo,,1.512594297404424,,1.512594297404424
2617,2 COURTYARD PL,Res Condo,,1.512594297404424,,1.512594297404424
2636,12 COURTYARD PL,Res Condo,,1.512594297404424,,1.512594297404424
2640,36 COURTYARD PL,Res Condo,,1.512594297404424,,1.512594297404424
821,181 BEDFORD ST #3,Com Condo,,0.0,,0.0
7819,1475 MASSACHUSETTS AVE #348,Res Condo,,19.2090395480226,,19.2090395480226
714,35 BEDFORD ST #32,Com Condo,,0.0,,0.0
8530,8 NORTH ST,Residential,,12.903225806451612,9.523809523809524,10.0
7821,1475 MASSACHUSETTS AVE #353,Res Condo,,0.0,,0.0
10331,SOLOMON PIERCE RD, ,,,5.857740585774058,5.857740585774058
7835,1475 MASSACHUSETTS AVE #342,Res Condo,,19.101123595505616,,19.101123595505616
757,76 BEDFORD ST #24,Com Condo,,0.0,,0.0
765,76 BEDFORD ST #27,Com Condo,,0.0,,0.0
759,76 BEDFORD ST #6,Com Condo,,2.3346303501945527,,2.3346303501945527
5876,13 JUDGES RD,Res Condo,,1.5127678636494186,,1.5127678636494186
10995,TURNING MILL RD, ,,,10.087719298245613,10.087719298245613
7827,1475 MASSACHUSETTS AVE #227,Res Condo,,18.91891891891892,,18.91891891891892
11395,1 WALLIS CT #1,Com Condo,,0.0,,0.0
2632,49 COURTYARD PL,Res Condo,,1.5127070525120414,,1.5127070525120414
2628,44 COURTYARD PL,Res Condo,,1.5127070525120414,,1.5127070525120414
7790,1475 MASSACHUSETTS AVE #101,Res Condo,,0.0,,0.0
8383,10 MUZZEY ST #24,Com Condo,,0.0,,0.0
7824,1475 MASSACHUSETTS AVE #340,Res Condo,,19.25133689839572,,19.25133689839572
8180,1 MILITIA DR #103,Com Condo,,0.0,,0.0
5873,9 JUDGES RD,Res Condo,,1.5127678636494186,,1.5127678636494186
11392,1 WALLIS CT #2,Com Condo,,0.0,,0.0
760,76 BEDFORD ST #8,Com Condo,,2.6217228464419478,,2.6217228464419478
680,33 BEDFORD ST #7,Com Condo,,0.0,,0.0
681,33 BEDFORD ST #17,Com Condo,,0.0,,0.0
5797,7 JEFFERSON DR,Res Condo,,1.5128306627884962,,1.5128306627884962
5772,11 JEFFERSON DR,Res Condo,,1.5128306627884962,,1.5128306627884962
5778,18 JEFFERSON DR,Res Condo,,1.5126536514822848,,1.5126536514822848
7831,1475 MASSACHUSETTS AVE #350,Res Condo,,19.170984455958546,,19.170984455958546
7807,1475 MASSACHUSETTS AVE #344,Res Condo,,18.781725888324875,,18.781725888324875
12397,WOODLAND RD (BEDFORD), ,,,-3.584229390681003,-3.584229390681003
827,76 BEDFORD ST #4,Com Condo,,2.5089605734767026,,2.5089605734767026
7800,1475 MASSACHUSETTS AVE #218,Res Condo,,19.19191919191919,,19.19191919191919
7397,594 MARRETT RD #11,Com Condo,,9.89010989010989,,9.89010989010989
7789,1475 MASSACHUSETTS AVE #105,Res Condo,,18.90547263681592,,18.90547263681592
7809,1475 MASSACHUSETTS AVE #343,Res Condo,,18.81188118811881,,18.81188118811881
7813,1475 MASSACHUSETTS AVE #345,Res Condo,,18.81188118811881,,18.81188118811881
7255,130R MARRETT RD, ,,,0.0,0.0
7814,1475 MASSACHUSETTS AVE #223,Res Condo,,18.88412017167382,,18.88412017167382
7802,1475 MASSACHUSETTS AVE #222,Res Condo,,19.21182266009852,,19.21182266009852
731,35 BEDFORD ST #21,Com Condo,,0.0,,0.0
698,74 BEDFORD ST #1A,Com Condo,,2.4475524475524475,,2.4475524475524475
720,74 BEDFORD ST #2A,Com Condo,,2.413793103448276,,2.413793103448276
7847,1475 MASSACHUSETTS AVE #465,Res Condo,,18.932038834951456,,18.932038834951456
12337,148 WOOD ST #3,Res Condo,,5.147058823529411,,5.147058823529411
2762,10 DANIELS ST,Residential,,16.19047619047619,9.395973154362416,12.204724409448819
8173,1 MILITIA DR #105,Com Condo,,0.0,,0.0
11832,19 WESTMINSTER AVE,Residential,,10.714285714285714,10.24390243902439,10.344827586206897
676,35 BEDFORD ST #35,Com Condo,,0.0,,0.0
7795,1475 MASSACHUSETTS AVE #115,Res Condo,,18.779342723004692,,18.779342723004692
7797,1475 MASSACHUSETTS AVE #104,Res Condo,,0.0,,0.0
7801,1475 MASSACHUSETTS AVE #219,Res Condo,,18.807339449541285,,18.807339449541285
8381,20 MUZZEY ST #1,Com Condo,,0.0,,0.0
8172,1 MILITIA DR #104,Com Condo,,0.0,,0.0
12013,WINCHESTER DR,Residential,,-5.042016806722689,10.059171597633137,3.8194444444444446
2325,COLONIAL AVE, ,,,0.0,0.0
5266,HAYWARD AVE, ,,,0.0,0.0
800,181 BEDFORD ST #1,Com Condo,,0.0,,0.0
741,35 BEDFORD ST #25,Com Condo,,0.0,,0.0
7793,1475 MASSACHUSETTS AVE #109,Res Condo,,19.09722222222222,,19.09722222222222
7782,1475 MASSACHUSETTS AVE #112,Res Condo,,18.803418803418804,,18.803418803418804
665,33 BEDFORD ST #9,Com Condo,,0.0,,0.0
6727,LOWELL ST, ,,0.0,9.58904109589041,9.556313993174061
847,76 BEDFORD ST #2,Com Condo,,2.4096385542168677,,2.4096385542168677
11842,WESTON ST, ,,,0.0,0.0
10724,SYLVIA ST, ,,,9.830508474576272,9.830508474576272
7830,1475 MASSACHUSETTS AVE #354,Res Condo,,18.828451882845187,,18.828451882845187
704,35 BEDFORD ST #39,Com Condo,,0.0,,0.0
7843,1475 MASSACHUSETTS AVE #464,Res Condo,,19.133574007220215,,19.133574007220215
7791,1475 MASSACHUSETTS AVE #111,Res Condo,,18.852459016393443,,18.852459016393443
8171,1 MILITIA DR #102,Com Condo,,0.0,,0.0
7905,1718 MASSACHUSETTS AVE,Com Condo,,-2.34375,,-2.34375
7883,1775 MASSACHUSETTS AVE #4,Com Condo,MFO,0.0,,0.0
1285,BLOSSOMCREST RD, ,,,10.032362459546926,10.032362459546926
7815,1475 MASSACHUSETTS AVE #231,Res Condo,,19.2,,19.2
9250,15 PLEASANT ST,Res Condo,,5.454545454545454,,5.454545454545454
7844,1475 MASSACHUSETTS AVE #462,Res Condo,,19.12350597609562,,19.12350597609562
6504,LINDEN ST, ,,,9.935897435897436,9.935897435897436
7796,1475 MASSACHUSETTS AVE #113,Res Condo,,19.047619047619047,,19.047619047619047
7637,465 MASSACHUSETTS AVE,Res Condo,,5.325443786982249,,5.325443786982249
707,35 BEDFORD ST #29,Com Condo,,0.0,,0.0
7806,1475 MASSACHUSETTS AVE #228,Res Condo,,18.992248062015506,,18.992248062015506
5413,HICKORY ST, ,,,10.031347962382444,10.031347962382444
3617,107 EMERSON GARDENS RD,Res Condo,,9.872611464968154,,9.872611464968154
9558,REED ST, ,,,9.937888198757763,9.937888198757763
3545,20 EMERSON GARDENS RD,Res Condo,,10.059171597633137,,10.059171597633137
3567,6 EMERSON GARDENS RD,Res Condo,,10.059171597633137,,10.059171597633137
8177,1 MILITIA DR #202,Com Condo,,0.0,,0.0
6772,1 LOWELL ST,Residential,,11.224489795918368,9.701492537313433,10.606060606060606
3609,48 EMERSON GARDENS RD,Res Condo,,10.0,,10.0
7836,1475 MASSACHUSETTS AVE #230,Res Condo,,18.939393939393938,,18.939393939393938
691,35 BEDFORD ST #23,Com Condo,,0.0,,0.0
3166,EAST EMERSON RD, ,,,10.0,10.0
3726,EAST EMERSON RD, ,,,10.0,10.0
891,314 BEDFORD ST #9,Res Condo,,3.9408866995073892,,3.9408866995073892
7834,1475 MASSACHUSETTS AVE #352,Res Condo,,19.172932330827066,,19.172932330827066
828,76 BEDFORD ST #5,Com Condo,,2.393617021276596,,2.393617021276596
