,Location,Building Model,Overlay District,Improvements,Land,Total
6934,577 LOWELL ST,Residential,,3.9751552795031055,9.908256880733946,6.37037037037037
12223,231 WOBURN ST,Residential,,6.495098039215687,10.097087378640776,7.888805409466566
7771,1412 MASSACHUSETTS AVE,Residential,,-13.636363636363635,10.027855153203342,-2.046384720327422
8961,38 PAUL REVERE RD,Residential,,14.739884393063585,10.102739726027398,12.617554858934168
506,4 BARRETT RD,Residential,,13.071895424836603,9.882005899705016,11.395348837209303
6340,16 LILY POND LN,Res Condo,,6.760772659732541,,6.760772659732541
2225,36 CLARKE ST,Residential,,3.353057199211045,10.0,7.479431563201197
9075,36 PERCY RD,Residential,,26.479750778816197,10.032017075773746,14.22893481717011
4890,109 GROVE ST,Residential,,6.811989100817439,10.118043844856661,8.289374529012811
4290,54 FOREST ST,Residential,,6.526315789473684,10.035419126328216,8.774583963691377
7700,1009 MASSACHUSETTS AVE,Res Condo,,3.0824372759856633,,3.0824372759856633
11685,2 WARREN ST,Residential,,25.43640897755611,10.129564193168433,15.040000000000001
10982,5 TURNBURRY HILL RD,Res Condo,,7.876969242310578,,7.876969242310578
5749,21 JAMES ST,Residential,,13.420621931260229,9.882005899705016,11.55934833204034
8193,15 MILK ST,Residential,,13.043478260869565,9.91304347826087,11.645962732919255
2314,2 COACH RD,Residential,,2.272727272727273,9.94236311239193,6.20384047267356
1040,17 BENJAMIN RD,Residential,,153.15315315315314,9.981515711645102,64.53089244851259
1706,125 BURLINGTON ST,Residential,,13.049645390070921,9.948542024013722,11.645962732919255
594,35 BASKIN RD,Residential,,19.517543859649123,9.975369458128078,13.406940063091483
581,24 BASKIN RD,Residential,,14.915966386554622,9.98766954377312,11.81041181041181
10869,24 THOREAU RD,Residential,,14.165261382799327,10.115606936416185,11.98443579766537
10593,16 STRATHAM RD,Residential,,13.20754716981132,9.960681520314548,11.291569992266048
9428,33 PROSPECT HILL RD,Residential,,6.525285481239804,10.084033613445378,8.440090429540316
10898,21 TOWER RD,Residential,,101.75438596491229,10.0,28.711985688729875
6195,33 LEDGELAWN AVE,Residential,,52.95358649789029,10.015408320493066,28.138913624220834
11662,64 WARD ST,Residential,,6.5918653576437585,10.048622366288493,8.195488721804512
6129,33 LEDGELAWN AVE,Residential,,52.95358649789029,10.015408320493066,28.138913624220834
11323,67 VINE ST,Residential,,5.522388059701493,9.90990990990991,7.709580838323353
11720,5 WEBB ST,Residential,,13.548387096774196,10.039370078740157,12.159002338269682
10493,101 SPRING ST,Residential,,-13.488843813387424,9.943714821763603,-5.266622778143516
10632,21 SUMMER ST,Res Condo,,7.865168539325842,,7.865168539325842
8016,7 MEAD CIR,Residential,,6.575682382133994,10.037878787878787,7.946026986506746
1189,123 BLAKE RD,Residential,,6.491499227202473,9.956076134699854,8.270676691729323
211,73 ALLEN ST,Residential,,16.164817749603806,10.12461059190031,13.11861743912019
5699,40 INGLESIDE RD,Residential,,13.400335008375208,9.94236311239193,11.541440743609604
5191,4 HATHAWAY RD,Residential,,6.771653543307086,10.115606936416185,8.51544837980407
9185,8 PIPER RD,Residential,,16.090225563909772,9.852216748768473,13.108320251177394
5477,55 HILL ST,Commercial,,2.2222222222222223,4.23634336677815,3.5201149425287355
8604,2 NOWERS RD,Residential,,5.41871921182266,10.055096418732782,7.940074906367041
2879,28 DEXTER RD,Residential,,6.797583081570997,10.044977511244378,8.427389014296462
6051,6 LAKE ST,Residential,,16.044776119402986,9.93288590604027,12.49024199843872
4205,201 FOLLEN RD,Residential,,6.61764705882353,9.94535519125683,8.919123204837492
10912,10 TOWER RD,Residential,,6.7761806981519515,10.03584229390681,8.836858006042297
6756,72 LOWELL ST,Residential,,4.639175257731959,9.947643979057592,6.893995552260934
66,4 ABERNATHY RD,Residential,,6.446540880503145,9.913793103448276,8.258258258258259
7725,1099 MASSACHUSETTS AVE,Residential,,5.454545454545454,9.986320109439124,7.934131736526946
6018,61 LACONIA ST,Residential,,6.488011283497884,9.92,8.095952023988005
8307,53 MUNROE RD,Residential,,16.090225563909772,10.016420361247947,13.186813186813188
3851,17 FAIRBANKS RD,Residential,,10.240963855421686,10.077519379844961,10.16042780748663
6650,29 LOCUST AVE,Residential,,13.071895424836603,10.0,11.085450346420323
30,369 NORTH EMERSON RD,Residential,,6.537890044576524,10.0,8.252063015753938
9601,19 REVERE ST,Residential,,5.172413793103448,9.722222222222223,7.366071428571429
2502,552 CONCORD AVE,Residential,,12.827586206896552,10.035211267605634,11.600928074245939
9262,9 PLYMOUTH RD,Residential,,12.987012987012985,10.03584229390681,11.085450346420323
12362,37 WOODCLIFFE RD,Residential,,6.482758620689655,10.0,8.089887640449438
1184,70 BLAKE RD,Residential,,6.412478336221837,9.933774834437086,8.408408408408409
8567,90 NORTH ST,Residential,,16.14654002713704,10.112359550561797,13.611329661683714
4207,229 FOLLEN RD,Residential,,6.297229219143577,10.010764262648008,8.89894419306184
10483,104 SPRING ST,Residential,,13.112582781456952,9.869646182495345,11.76470588235294
6312,27 LILLIAN RD,Residential,,6.8245125348189415,10.08130081300813,8.32708177044261
3084,16 DUDLEY RD,Residential,,13.117283950617283,9.891808346213292,11.505791505791505
4761,71 GRASSLAND ST,Residential,,6.58682634730539,10.075187969924812,8.32708177044261
3083,6 DUDLEY RD,Residential,,13.117283950617283,9.891808346213292,11.505791505791505
6913,533 LOWELL ST,Residential,,23.10077519379845,9.797297297297296,16.734033953112366
5180,19 HATHAWAY RD,Residential,,14.237855946398659,10.115606936416185,12.024825446082234
5861,9 JOURNEYS END LN,Res Condo,,7.922272047832586,,7.922272047832586
11257,18 VILLAGE CIR,Residential,,13.221884498480243,10.078740157480315,11.678267594740912
1602,7 BUCKMAN DR,Residential,,7.196029776674938,9.88056460369164,9.06344410876133
10941,12 TROTTING HORSE DR,Residential,,12.662337662337661,9.956076134699854,11.239414934565051
1157,5 BIRCH HILL LN,Residential,,6.5625,9.94236311239193,8.320839580209896
8674,10 OAKMOUNT CIR,Residential,,12.77258566978193,10.060975609756099,10.727969348659004
4736,17 GRASSLAND ST,Residential,,6.406685236768802,10.016155088852988,8.077786088257293
4918,2 HADLEY RD,Residential,,6.5420560747663545,9.956709956709958,8.314606741573034
11032,55 TURNING MILL RD,Residential,,12.80388978930308,9.970674486803519,11.316397228637413
2811,3 DEMAR RD,Residential,,12.560386473429952,10.014727540500736,11.23076923076923
5291,8 HENDERSON RD,Residential,,13.286713286713287,9.917355371900827,11.40215716486903
4528,94 GLEASON RD,Residential,,6.606606606606606,10.0,8.308383233532934
7019,3 MAGNOLIA LN,Residential,,16.006600660066006,10.059171597633137,12.870514820592824
8311,46 MUNROE RD,Residential,,6.602475928473177,9.983633387888707,8.146487294469356
8814,4 PARK ST,Residential,,12.976022566995768,10.051107325383304,11.651234567901234
7647,669 MASSACHUSETTS AVE,Residential,,6.547619047619048,9.924812030075188,8.227374719521316
4206,33 FOLLEN RD,Residential,,15.402298850574713,10.011641443538998,11.823802163833076
2928,17 DIANA LN,Residential,,20.581113801452787,9.953703703703704,13.390759592795614
10715,26 SUZANNE RD,Residential,,14.065180102915953,9.843081312410842,11.7601246105919
11531,345 WALTHAM ST,Residential,,5.546995377503852,9.94236311239193,7.81831720029784
11070,40 TYLER RD,Residential,,-7.93010752688172,9.94236311239193,0.6954102920723227
7953,2270 MASSACHUSETTS AVE,Residential,,10.47979797979798,9.980806142034549,10.281797410510283
10113,5 SHEILA RD,Residential,,6.464924346629987,9.9510603588907,8.059701492537313
6652,31 LOCUST AVE,Residential,,6.4128256513026045,10.084033613445378,8.708708708708707
7747,1358 MASSACHUSETTS AVE,Residential,,12.863070539419086,9.975669099756692,11.042944785276074
1907,21 CARRIAGE DR,Residential,,6.5600000000000005,9.67741935483871,8.221225710014949
10611,16 SULLIVAN ST,Residential,,16.007194244604317,10.0,12.597200622083982
5818,10 JOHN POULTER RD,Residential,,13.846153846153847,10.059171597633137,11.384615384615385
12410,43 WOODLAND RD,Residential,,6.491228070175438,9.946949602122016,8.459214501510575
12062,4 WINGATE RD,Residential,,6.74373795761079,10.08610086100861,8.783783783783784
4457,70 GARFIELD ST,Residential,,10.350076103500761,10.030395136778116,10.190114068441064
8478,360 NORTH EMERSON RD,Residential,,12.700964630225082,10.0,11.29032258064516
8917,3 PATTERSON RD,Residential,,-2.4125452352231602,-1.0819165378670788,-1.8292682926829267
10044,41 SHADE ST,Residential,,6.528189910979229,9.924812030075188,8.215085884988797
1528,80 BRIDGE ST,Residential,,41.16575591985428,9.9510603588907,24.69879518072289
2410,222 CONCORD AVE,Residential,,171.7607973421927,10.12216404886562,65.78947368421053
10383,39 SOMERSET RD,Residential,,6.756756756756757,10.045146726862303,8.947368421052632
8522,NORTH ST, ,,,5.0,5.0
2566,18 COOLIDGE AVE,Residential,,13.143872113676732,10.013531799729364,11.367127496159753
2242,34 CLARKE ST,Residential,,13.260869565217392,9.940828402366863,11.11111111111111
12069,4 WINSHIP RD,Residential,,13.01859799713877,9.983361064891847,11.615384615384615
1901,7 CARRIAGE DR,Residential,,14.90787269681742,9.913793103448276,12.219644238205724
9532,160 REED ST,Residential,,10.382513661202186,10.102739726027398,10.25835866261398
6475,4 LINCOLN TER,Residential,,20.19704433497537,10.10719754977029,14.976228209191758
7712,960 MASSACHUSETTS AVE,Residential,,13.183279742765272,10.014727540500736,11.529592621060722
7489,23 MASON ST,Residential,,12.816691505216097,9.968354430379748,11.435149654643132
9980,61 SCHOOL ST,Residential,,6.4981949458483745,10.097087378640776,7.87518573551263
1741,19 BURROUGHS RD,Residential,,6.481481481481481,9.956709956709958,8.277404921700224
1513,68 BRIDGE ST,Residential,,13.107511045655377,9.967845659163988,11.606456571867794
3962,3 FERN ST,Residential,,5.393586005830904,9.95475113122172,7.635285396590066
2220,35 CIRCLE RD,Residential,,13.138686131386862,10.08130081300813,11.692307692307692
2159,8 CHILDS RD,Residential,,13.191489361702127,10.047846889952153,11.179173047473201
11324,107 VINE ST,Residential,,6.460674157303371,9.984152139461171,8.116157855547282
1640,20 BURLINGTON ST,Residential,,6.451612903225806,10.0,7.87518573551263
10453,107 SPRING ST,Residential,,12.97016861219196,10.037878787878787,11.778290993071593
6697,4 LORING RD,Residential,,7.2265625,9.975669099756692,8.920539730134932
10479,158 SPRING ST,Residential,,13.96011396011396,57.34939759036145,30.08057296329454
12490,229 WORTHEN RD E,Residential,,13.104524180967239,9.969788519637463,11.511895625479662
11841,19 WESTON ST,Residential,,19.121813031161473,10.071942446043165,15.134706814580031
4388,24 FREEMONT ST,Residential,,16.168478260869566,9.926470588235293,13.515625
5711,27 INGLESIDE RD,Residential,,14.02936378466558,9.912536443148689,11.855273287143957
12436,17 WOODPARK CIR,Residential,,20.03610108303249,9.596662030598054,14.139827179890025
12510,229 WORTHEN RD E,Residential,,13.104524180967239,9.969788519637463,11.511895625479662
210,7 ALLEN ST,Residential,,6.509695290858726,9.951845906902086,8.104089219330856
8713,60 OUTLOOK DR,Residential,,13.279678068410464,10.0,11.247130833970925
12469,130 WORTHEN RD,Residential,,14.959016393442623,9.975369458128078,11.846153846153847
11775,18 WEBSTER RD,Residential,,13.075780089153048,10.0,11.588641596316194
373,9 AUGUSTUS RD,Residential,,12.957317073170731,10.030864197530864,11.503067484662576
5622,26 HUDSON RD,Residential,,6.419400855920114,9.984152139461171,8.108108108108109
4912,226 GROVE ST,Residential,,6.495098039215687,9.943714821763603,7.857672349888807
7172,10 MARLBORO RD,Residential,,16.16766467065868,10.048622366288493,13.229571984435799
9813,5 ROWLAND AVE,Residential,,12.158808933002481,9.978070175438598,10.646387832699618
6575,12 LINMOOR TER,Residential,,14.154411764705882,9.881422924901186,11.665387567152724
5447,43 HIGHLAND AVE,Residential,,6.415929203539823,10.056497175141244,8.825729244577413
2576,46 COOLIDGE AVE,Residential,,13.095238095238097,10.074626865671641,11.238532110091743
11277,1 VINE BROOK RD,Residential,,29.695885509838998,9.939759036144578,18.969746524938675
1302,104 BLOSSOMCREST RD,Residential,,6.550218340611353,10.030395136778116,8.25278810408922
9122,8 PHILIP RD,Residential,,7.503607503607504,9.891808346213292,8.656716417910449
11773,10 WEBSTER RD,Residential,,6.473829201101928,9.98389694041868,8.092056421677803
4550,4 GOFFE RD,Residential,,14.930015552099535,9.969325153374232,12.432432432432433
9237,41 PLEASANT ST,Residential,,5.456852791878172,9.44055944055944,7.13235294117647
12443,22 WOODPARK CIR,Residential,,6.406249999999999,9.94236311239193,8.245877061469265
4753,16 GRASSLAND ST,Residential,,6.435643564356436,9.94475138121547,7.846039970392302
12383,25 WOODCLIFFE RD,Residential,,16.066066066066064,9.967845659163988,13.121118012422361
2920,11 DIANA LN,Residential,,6.517690875232775,10.074626865671641,8.650260999254288
12456,5 WOODPARK CIR,Residential,,6.6255778120184905,9.913793103448276,8.327137546468402
1765,2 BUSHNELL DR,Residential,,20.036429872495447,9.917355371900827,14.274509803921568
258,11 APPLETREE LN,Residential,,7.628294036061026,10.016155088852988,8.73134328358209
7110,60 MAPLE ST,Residential,,30.0,9.84182776801406,20.51282051282051
10096,117 SHADE ST,Residential,,6.666666666666667,9.821428571428571,8.240534521158128
12064,7 WINGATE RD,Residential,,7.297830374753452,9.987966305655837,8.968609865470851
1206,17 BLAKE RD,Residential,,6.540447504302927,9.960681520314548,8.482142857142858
4427,10 FROST RD,Residential,,14.098360655737704,10.115606936416185,11.981566820276496
8214,5 MINUTE MAN LN,Residential,,14.746543778801843,10.061919504643962,12.41326137239784
11909,26 WHIPPLE RD,Residential,,5.775075987841945,10.115606936416185,8.0
6154,32 LAWRENCE LN,Residential,,14.349775784753364,10.0,12.240184757505773
2417,288 CONCORD AVE,Residential,,14.935988620199147,9.966216216216216,12.664092664092664
5064,28 HARDING RD,Residential,,6.495468277945619,9.912536443148689,8.234421364985163
8254,37 MOON HILL RD,Residential,,12.738853503184714,9.956076134699854,11.289092295957284
8827,14 PARKER ST,Residential,,6.575963718820861,10.011123470522804,8.880597014925373
378,14 AUGUSTUS RD,Residential,,14.877300613496933,10.077519379844961,12.490362374710871
4922,3 HADLEY RD,Residential,,6.5015479876160995,9.82905982905983,8.234421364985163
585,67 BASKIN RD,Residential,,14.772727272727273,10.034602076124568,11.629686304514154
11361,40 WACHUSETT DR,Residential,,6.435643564356436,10.0,8.39524517087667
12499,122 WORTHEN RD,Residential,,6.566604127579738,9.98766954377312,8.630952380952381
7303,358 MARRETT RD,Residential,,6.444188722669736,10.08230452674897,7.7490774907749085
5930,118 KENDALL RD,Residential,,14.93288590604027,10.0,12.01923076923077
9014,30 PEACOCK FARM RD,Residential,,12.708018154311649,10.0,11.365369946605645
864,289 BEDFORD ST,Residential,,13.144329896907218,9.811320754716983,11.791730474732006
8267,43 MORELAND AVE,Residential,,6.566347469220246,10.016155088852988,8.148148148148149
8437,27 NICKERSON RD,Residential,,14.000000000000002,10.024752475247526,11.54434250764526
4907,106 GROVE ST,Residential,,6.472919418758257,10.084033613445378,8.062130177514792
10932,8 TRODDEN PATH,Residential,,6.367583212735166,10.0,8.142116950407106
592,55 BASKIN RD,Residential,,4.428044280442804,10.08610086100861,7.822878228782288
8249,12 MOON HILL RD,Residential,,13.418530351437699,9.956076134699854,11.611917494270434
4493,17 GLEASON RD,Residential,,6.587837837837837,9.933774834437086,8.463251670378618
3078,12 DUDLEY RD,Residential,,16.09907120743034,9.891808346213292,12.993039443155451
1753,27 BURROUGHS RD,Residential,,10.952380952380953,10.115606936416185,10.514372163388805
5044,58 HANCOCK ST,Residential,,6.986899563318777,9.95475113122172,8.941877794336811
2998,4 DOVER LN,Residential,,8.483754512635379,10.10230179028133,9.431137724550897
6662,18 LOIS LN,Res Condo,VO,7.817109144542774,,7.817109144542774
4539,6 GLEN RD,Residential,,13.260869565217392,10.058479532163743,11.178707224334602
2816,8 DEMAR RD,Residential,,125.55205047318611,10.014727540500736,46.787148594377506
8742,66 OUTLOOK DR,Residential,,5.506216696269982,10.012674271229404,8.136094674556213
10703,23 SUZANNE RD,Residential,,14.12151067323481,9.885386819484241,11.859219586840092
11106,6 UTICA ST,Residential,,5.465288035450517,9.824046920821115,7.652685798381163
2032,80 CEDAR ST,Residential,,15.977175463623395,9.983079526226735,13.23529411764706
8036,105 MERIAM ST,Residential,,13.131313131313133,9.967497291440953,10.917361637604246
6124,4 LAWN AVE,Residential,,6.478209658421672,10.039370078740157,7.811348563006633
12457,37 WOODPARK CIR,Residential,,14.754098360655737,10.0,12.45196003074558
8876,20 PARTRIDGE RD,Residential,,-11.155913978494624,9.264305177111716,-1.0148849797023005
3381,18 ELIOT RD,Residential,,6.392694063926941,10.044150110375275,8.854166666666668
11020,30 TURNING MILL RD,Residential,,12.796208530805686,9.985315712187958,11.339421613394215
9260,7 PLYMOUTH RD,Residential,,6.4833005893909625,10.023866348448687,8.68596881959911
1141,17 BICENTENNIAL DR,Residential,,2.4691358024691357,9.969325153374232,6.010137581462708
6302,64 LIBERTY AVE,Residential,,6.598984771573605,10.026385224274406,8.524833209785026
5227,26 HAYES AVE,Residential,,6.839622641509433,10.01088139281828,9.009679821295608
1447,46 BRANDON ST,Residential,,16.100443131462335,10.048622366288493,13.21483771251932
10615,20 SULLIVAN ST,Residential,,16.14497528830313,9.985528219971057,12.865947611710324
3959,15 FERN ST,Residential,,6.896551724137931,9.833333333333332,8.197932053175776
1195,85 BLAKE RD,Residential,,6.382978723404255,9.913793103448276,8.197932053175776
11376,33 WACHUSETT DR,Residential,,16.17161716171617,9.971098265895954,12.865947611710324
11003,14 TURNING MILL RD,Residential,,12.695924764890282,10.029498525073747,11.322188449848024
6037,73 LACONIA ST,Residential,,6.397774687065369,9.87460815047022,8.032424465733234
12147,51 WINTHROP RD,Residential,,7.559395248380129,10.0,9.158600148920328
8490,87 NORTH HANCOCK ST,Residential,,15.091463414634147,9.891808346213292,12.509593246354566
12432,32 WOODPARK CIR,Residential,,6.505295007564296,9.956709956709958,8.27178729689808
6085,2 LAUREL ST,Residential,,6.473829201101928,10.0,8.112094395280236
1251,85 BLOOMFIELD ST,Residential,,6.474820143884892,10.010764262648008,8.915304606240714
11229,69 VALLEYFIELD ST,Residential,,5.578800557880056,9.922480620155039,7.63582966226138
507,11 BARRETT RD,Residential,,13.076923076923078,10.090361445783133,11.56773211567732
11546,407 WALTHAM ST,Commercial,VO,4.8959608323133414,9.927797833935017,6.929248723559446
1873,10 CARMEL CIR,Residential,,12.840466926070038,10.049627791563276,11.136363636363637
10606,30 SULLIVAN ST,Residential,,16.234887737478413,9.97229916897507,12.759415833973867
240,8 ANGIER RD,Residential,,9.938837920489297,10.0,9.970014992503748
8236,16 MOON HILL RD,Residential,,12.59600614439324,9.865470852017937,11.212121212121213
11345,9 VOLUNTEER WAY,Residential,,6.578947368421052,9.806835066864785,8.179808400884303
11512,320 WALTHAM ST,Residential,,6.8364611260053625,10.0,8.259587020648967
9812,2 ROWLAND AVE,Residential,,13.20754716981132,10.08174386920981,11.465451784358391
7752,1314 MASSACHUSETTS AVE,Residential,,13.118279569892474,10.046728971962617,11.127933383800151
10924,6 TRODDEN PATH,Residential,,6.446991404011461,10.0,8.173784977908689
1005,10 BELFRY TER,Residential,,6.553911205073996,10.034207525655644,8.814814814814815
9484,4 REDCOAT LN,Residential,,13.043478260869565,9.831029185867896,11.456752655538695
2745,17 DANE RD,Residential,,14.595660749506903,10.037174721189592,11.796042617960426
514,1 BARRETT RD,Residential,,5.1460361613351875,10.030864197530864,7.461594732991954
2352,36 COLONY RD,Residential,,6.472491909385113,10.040705563093622,8.413284132841328
2803,25 DEERING AVE,Residential,,-4.756637168141593,10.144927536231885,0.8928571428571428
4687,144 GRANT ST,Residential,,6.583850931677018,10.09009009009009,8.014705882352942
1155,12 BIRCH HILL LN,Residential,,12.02435312024353,10.06006006006006,11.035525321239607
4670,85 GRANT ST,Residential,,13.186813186813188,10.141987829614605,12.042682926829269
372,2 AUGUSTUS RD,Residential,,6.502890173410404,10.06006006006006,8.24742268041237
4211,228 FOLLEN RD,Residential,,13.846153846153847,9.967845659163988,11.11111111111111
9886,22 SADDLE CLUB RD,Residential,,3.614457831325301,10.034602076124568,7.6923076923076925
7162,75 MAPLE ST,Residential,,4.585987261146497,10.0,6.909090909090909
5307,2 HERITAGE DR,Residential,,14.955357142857142,10.023041474654377,11.702127659574469
10925,2 TRODDEN PATH,Residential,,3.9390088945362134,9.949409780775717,6.521739130434782
8409,100 MYRTLE ST,Residential,,7.4581430745814306,9.928057553956835,8.727810650887575
5297,19 HERITAGE DR,Residential,,12.663755458515283,10.034602076124568,10.943396226415095
11675,70 WARD ST,Residential,,6.831566548881036,9.9609375,8.008817046289494
1904,22 CARRIAGE DR,Residential,,12.738853503184714,10.115606936416185,11.363636363636363
1272,10 BLOSSOM ST,Residential,,17.246835443037973,9.939759036144578,13.503086419753085
7310,390 MARRETT RD,Residential,,6.426155580608793,10.020876826722338,7.686676427525622
9140,28 PHILIP RD,Residential,,14.006024096385541,10.015408320493066,12.033511043412034
5706,42 INGLESIDE RD,Residential,,6.616541353383458,9.956709956709958,8.321060382916052
1814,12 CALVIN ST,Residential,,14.86697965571205,10.0,12.375859434682965
6380,38 LINCOLN ST,Residential,,13.438735177865613,9.90990990990991,11.948249619482496
5499,30 HILLCREST AVE,Residential,,6.511056511056511,10.018214936247723,7.923697725605281
11152,10 VALLEY RD,Residential,,6.46900269541779,10.016155088852988,8.082292432035269
1886,6 CAROL LN,Residential,,14.845360824742269,9.987966305655837,11.778115501519757
7781,1445 MASSACHUSETTS AVE,Residential,,5.414012738853503,9.918478260869565,7.844574780058651
494,20 BARBERRY RD,Residential,,12.694877505567929,9.897610921501707,10.843373493975903
10617,18 SULLIVAN ST,Residential,,16.007194244604317,9.97340425531915,12.538226299694188
5647,10 HUTCHINSON RD,Residential,,4.6916890080428955,10.031847133757962,7.132459970887918
7032,5 MALT LN,Residential,,6.485671191553545,9.899569583931134,8.235294117647058
293,23 APRIL LN,Res Condo,,18.79032258064516,,18.79032258064516
10870,6 TIDD CIR,Residential,,6.424581005586592,9.891808346213292,8.070432868672047
9875,4 SADDLE CLUB RD,Residential,,6.526315789473684,9.886363636363637,8.708487084870848
8600,6 NORTON RD,Residential,,16.11111111111111,10.01727115716753,13.394919168591224
10926,10 TRODDEN PATH,Residential,,6.571428571428571,9.969788519637463,8.223201174743025
7642,633 MASSACHUSETTS AVE,Residential,,4.449938195302843,9.965034965034965,6.7342505430847215
4869,GROVE ST, ,,,4.6875,4.6875
2776,21 DAWES RD,Residential,,6.506024096385541,10.010649627263046,8.936484490398819
9052,3A PELHAM RD,Residential,,42.31738035264483,10.036275695284159,20.50653594771242
10120,14 SHERBURNE RD,Residential,,7.46987951807229,9.935897435897436,9.17838638045892
11634,15 WARD ST,Residential,,5.311778290993072,9.9609375,7.039187227866474
12251,204 WOBURN ST,Residential,,11.740331491712707,10.082644628099173,10.985703536493604
11716,4 WATSON RD,Residential,,6.4638783269961975,9.975961538461538,8.61561119293078
5997,2 KITSON PARK DR,Residential,,6.511627906976744,10.05586592178771,8.376193975018369
11351,3 WACHUSETT CIR,Residential,,6.518282988871224,9.972677595628415,8.376193975018369
5161,22 HASTINGS RD,Residential,,7.462686567164178,9.841628959276019,9.016999260901699
6670,25 LOIS LN,Res Condo,,7.742878013148284,,7.742878013148284
8446,17 NORMANDY RD,Residential,,14.827586206896552,9.905020352781547,12.072892938496583
12476,142 WORTHEN RD,Residential,,10.714285714285714,10.049627791563276,10.31390134529148
2856,30 DEWEY RD,Residential,,6.545961002785515,10.061919504643962,8.211143695014663
3367,10 ELENA RD,Residential,,13.451086956521738,9.948542024013722,11.902956785443518
5311,18 HERITAGE DR,Residential,,14.912280701754385,10.057803468208093,11.733535200605601
39,6 BROWN RD,Residential,,14.838709677419354,9.928057553956835,12.243346007604563
10491,180 SPRING ST,Residential,,12.72475795297372,9.800664451827243,11.39622641509434
8299,11 MOUNTAIN RD,Residential,,13.153724247226625,9.784172661870503,11.38763197586727
5798,5 JEFFREY TER,Residential,,12.750455373406194,9.812409812409813,11.11111111111111
4800,16 GREY OAKS CIR,Res Condo,,13.615384615384615,,13.615384615384615
6287,37 LIBERTY AVE,Residential,,6.44216691068814,9.970674486803519,8.205128205128204
11305,28 VINE ST,Residential,,11.986301369863012,10.026737967914439,10.885885885885886
3665,857 EMERSON GARDENS RD,Residential,,3.0303030303030303,9.94236311239193,6.4888248017303525
1737,17 BURROUGHS RD,Residential,,7.526881720430108,9.745762711864407,8.682855040470933
344,39 ASBURY ST,Residential,,6.396063960639606,10.071942446043165,7.888970051132213
4308,56 FOREST ST,Residential,,6.451612903225806,9.966405375139978,8.762886597938143
10474,152 SPRING ST,Residential,,6.355382619974059,9.84974958263773,7.883211678832117
6293,38 LIBERTY AVE,Residential,,151.5463917525773,10.029498525073747,52.52837977296182
2541,33 CONSTITUTION RD,Residential,,6.695156695156696,9.95475113122172,8.278388278388277
10610,28 SULLIVAN ST,Residential,,16.18705035971223,10.052910052910052,12.652439024390244
4382,5 FREEMAN CIR,Residential,,6.506364922206506,10.015174506828528,8.199121522693996
8794,2 PADDOCK LN,Residential,,3.804347826086957,9.951456310679612,7.4854651162790695
8216,8 MINUTE MAN LN,Residential,,5.486968449931413,10.077519379844961,7.641921397379912
5252,26 HAYES LN,Residential,,8.015768725361367,10.050251256281408,8.910162002945508
5673,32 INDEPENDENCE AVE,Residential,,6.476190476190475,10.047846889952153,8.67009551800147
4374,6 FRANKLIN RD,Residential,,13.106796116504855,9.98914223669924,10.952738184546137
6636,26 LOCUST AVE,Residential,,13.429752066115702,10.059171597633137,11.286681715575622
10902,12 TOWER RD,Residential,,6.769825918762089,10.083036773428232,8.823529411764707
8819,40 PARKER ST,Residential,,6.824146981627297,9.940119760479043,8.963815789473683
1186,40 BLAKE RD,Residential,,6.484149855907781,10.104011887072808,8.266276517922458
8438,25 NICKERSON RD,Residential,,14.960629921259844,9.938650306748466,11.866969009826153
5722,29 IVAN ST,Residential,,16.00496277915633,9.859154929577464,13.660782808902534
8476,370 NORTH EMERSON RD,Residential,,6.559766763848396,9.970674486803519,8.260233918128655
9952,3 SCHOOL ST,Residential,,16.153846153846153,9.94263862332696,13.660782808902534
10911,9 TOWER RD,Residential,,6.485355648535565,9.95475113122172,8.737151248164464
2993,10 DOVER LN,Residential,,7.859531772575251,9.85545335085414,8.977189109639442
1146,15 BICENTENNIAL DR,Residential,,3.8605230386052307,10.0169779286927,6.4655172413793105
10168,67 SHERBURNE RD S,Residential,,6.486486486486487,10.0,8.571428571428571
1050,10 BENNINGTON RD,Residential,,7.303370786516854,9.89010989010989,9.211495946941783
9269,2 PLYMOUTH RD,Residential,,6.4638783269961975,10.023866348448687,8.651026392961878
6790,222 LOWELL ST,Residential,,16.08751608751609,9.848484848484848,13.563218390804598
10135,67 SHERBURNE RD S,Residential,,6.486486486486487,10.0,8.571428571428571
2423,177 CONCORD AVE,Residential,,5.487804878048781,9.982174688057041,7.313540912382331
78,10 ADAMS ST,Residential,,6.4393939393939394,10.047846889952153,8.651026392961878
11266,22 VILLAGE CIR,Residential,,64.34782608695652,10.0,32.32142857142858
2109,CHASE AVE, ,,,4.65772759350741,4.65772759350741
2176,8 CHURCHILL LN,Residential,,7.253886010362693,9.979423868312757,9.204712812960237
8048,101 MERIAM ST,Residential,,13.30166270783848,10.065645514223196,11.086142322097379
12242,34 WOBURN ST,Residential,,21.060171919770774,10.0,16.040688575899846
606,66 BASKIN RD,Residential,,3.5149384885764503,10.08610086100861,7.380607814761215
3891,11 FAIRLAND ST,Residential,,6.620689655172414,9.891808346213292,8.16326530612245
1757,11 BURROUGHS RD,Residential,,6.480117820324007,10.115606936416185,8.315098468271334
10628,23 SUMMER ST,Res Condo,,7.8431372549019605,,7.8431372549019605
